,var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t)
38,0.43274853,0.05263158,0.42767295,0.12581857,1.0,0.22486427,0.0,0.45614037,0.0726817,0.44654086,0.14328597,0.6666666,0.26528978,0.0,0.5087719,0.25062656,0.49685532,0.17504343,0.0,0.28532222,0.0,0.21052632,0.07769424,0.22012578,0.7158148,1.0,0.31541097,0.0,0.10526316,0.055137843,0.08805031,0.16560593,0.6666666,0.29858372,0.0,0.0,0.08771929,0.18238993,0.06077744,0.0,0.2454977,0.0
39,0.45614037,0.0726817,0.44654086,0.14328597,0.6666666,0.26528978,0.0,0.5087719,0.25062656,0.49685532,0.17504343,0.0,0.28532222,0.0,0.21052632,0.07769424,0.22012578,0.7158148,1.0,0.31541097,0.0,0.10526316,0.055137843,0.08805031,0.16560593,0.6666666,0.29858372,0.0,0.23391813,0.08771929,0.18238993,0.06077744,0.0,0.2454977,0.0,0.0,0.12030074,0.34591195,0.1867519,1.0,0.26426813,0.0
40,0.5087719,0.25062656,0.49685532,0.17504343,0.0,0.28532222,0.0,0.21052632,0.07769424,0.22012578,0.7158148,1.0,0.31541097,0.0,0.10526316,0.055137843,0.08805031,0.16560593,0.6666666,0.29858372,0.0,0.23391813,0.08771929,0.18238993,0.06077744,0.0,0.2454977,0.0,0.36842105,0.12030074,0.34591195,0.1867519,1.0,0.26426813,0.0,0.0,0.3433584,0.43396226,0.064469285,1.0,0.2789519,0.0
41,0.21052632,0.07769424,0.22012578,0.7158148,1.0,0.31541097,0.0,0.10526316,0.055137843,0.08805031,0.16560593,0.6666666,0.29858372,0.0,0.23391813,0.08771929,0.18238993,0.06077744,0.0,0.2454977,0.0,0.36842105,0.12030074,0.34591195,0.1867519,1.0,0.26426813,0.0,0.48538014,0.3433584,0.43396226,0.064469285,1.0,0.2789519,0.0,0.0,0.3634085,0.5094339,0.14966974,0.6666666,0.28718525,0.0
42,0.10526316,0.055137843,0.08805031,0.16560593,0.6666666,0.29858372,0.0,0.23391813,0.08771929,0.18238993,0.06077744,0.0,0.2454977,0.0,0.36842105,0.12030074,0.34591195,0.1867519,1.0,0.26426813,0.0,0.48538014,0.3433584,0.43396226,0.064469285,1.0,0.2789519,0.0,0.5555556,0.3634085,0.5094339,0.14966974,0.6666666,0.28718525,0.0,0.0,0.2180451,0.5660377,0.16860583,0.6666666,0.30315113,0.0
43,0.23391813,0.08771929,0.18238993,0.06077744,0.0,0.2454977,0.0,0.36842105,0.12030074,0.34591195,0.1867519,1.0,0.26426813,0.0,0.48538014,0.3433584,0.43396226,0.064469285,1.0,0.2789519,0.0,0.5555556,0.3634085,0.5094339,0.14966974,0.6666666,0.28718525,0.0,0.5964912,0.2180451,0.5660377,0.16860583,0.6666666,0.30315113,0.0,0.0,0.14786966,0.37735847,0.09765263,1.0,0.32140067,0.0
44,0.36842105,0.12030074,0.34591195,0.1867519,1.0,0.26426813,0.0,0.48538014,0.3433584,0.43396226,0.064469285,1.0,0.2789519,0.0,0.5555556,0.3634085,0.5094339,0.14966974,0.6666666,0.28718525,0.0,0.5964912,0.2180451,0.5660377,0.16860583,0.6666666,0.30315113,0.0,0.41520467,0.14786966,0.37735847,0.09765263,1.0,0.32140067,0.0,0.0,0.14285713,0.2578616,0.097736925,0.6666666,0.31831568,0.0
45,0.48538014,0.3433584,0.43396226,0.064469285,1.0,0.2789519,0.0,0.5555556,0.3634085,0.5094339,0.14966974,0.6666666,0.28718525,0.0,0.5964912,0.2180451,0.5660377,0.16860583,0.6666666,0.30315113,0.0,0.41520467,0.14786966,0.37735847,0.09765263,1.0,0.32140067,0.0,0.28070176,0.14285713,0.2578616,0.097736925,0.6666666,0.31831568,0.0,0.0,0.29573935,0.35849056,0.124779366,0.0,0.27230114,0.0
46,0.5555556,0.3634085,0.5094339,0.14966974,0.6666666,0.28718525,0.0,0.5964912,0.2180451,0.5660377,0.16860583,0.6666666,0.30315113,0.0,0.41520467,0.14786966,0.37735847,0.09765263,1.0,0.32140067,0.0,0.28070176,0.14285713,0.2578616,0.097736925,0.6666666,0.31831568,0.0,0.39766082,0.29573935,0.35849056,0.124779366,0.0,0.27230114,0.0,0.0,0.4962406,0.37735847,0.08365089,1.0,0.27490535,0.0
47,0.5964912,0.2180451,0.5660377,0.16860583,0.6666666,0.30315113,0.0,0.41520467,0.14786966,0.37735847,0.09765263,1.0,0.32140067,0.0,0.28070176,0.14285713,0.2578616,0.097736925,0.6666666,0.31831568,0.0,0.39766082,0.29573935,0.35849056,0.124779366,0.0,0.27230114,0.0,0.4269006,0.4962406,0.37735847,0.08365089,1.0,0.27490535,0.0,0.0,0.3884712,0.42138362,0.10016514,1.0,0.37110117,0.0
48,0.41520467,0.14786966,0.37735847,0.09765263,1.0,0.32140067,0.0,0.28070176,0.14285713,0.2578616,0.097736925,0.6666666,0.31831568,0.0,0.39766082,0.29573935,0.35849056,0.124779366,0.0,0.27230114,0.0,0.4269006,0.4962406,0.37735847,0.08365089,1.0,0.27490535,0.0,0.4502924,0.3884712,0.42138362,0.10016514,1.0,0.37110117,0.0,0.0,0.22055139,0.2515723,0.49938536,0.0,0.2628258,0.0
49,0.28070176,0.14285713,0.2578616,0.097736925,0.6666666,0.31831568,0.0,0.39766082,0.29573935,0.35849056,0.124779366,0.0,0.27230114,0.0,0.4269006,0.4962406,0.37735847,0.08365089,1.0,0.27490535,0.0,0.4502924,0.3884712,0.42138362,0.10016514,1.0,0.37110117,0.0,0.3157895,0.22055139,0.2515723,0.49938536,0.0,0.2628258,0.0,0.0,0.28822055,0.18238993,0.016681498,0.0,0.20525253,0.0
50,0.39766082,0.29573935,0.35849056,0.124779366,0.0,0.27230114,0.0,0.4269006,0.4962406,0.37735847,0.08365089,1.0,0.27490535,0.0,0.4502924,0.3884712,0.42138362,0.10016514,1.0,0.37110117,0.0,0.3157895,0.22055139,0.2515723,0.49938536,0.0,0.2628258,0.0,0.20467836,0.28822055,0.18238993,0.016681498,0.0,0.20525253,0.0,0.0,0.39598998,0.28930816,0.17480183,1.0,0.2937559,0.0
51,0.4269006,0.4962406,0.37735847,0.08365089,1.0,0.27490535,0.0,0.4502924,0.3884712,0.42138362,0.10016514,1.0,0.37110117,0.0,0.3157895,0.22055139,0.2515723,0.49938536,0.0,0.2628258,0.0,0.20467836,0.28822055,0.18238993,0.016681498,0.0,0.20525253,0.0,0.33918127,0.39598998,0.28930816,0.17480183,1.0,0.2937559,0.0,0.0,0.2982456,0.3144654,0.15530951,0.6666666,0.37574872,0.0
52,0.4502924,0.3884712,0.42138362,0.10016514,1.0,0.37110117,0.0,0.3157895,0.22055139,0.2515723,0.49938536,0.0,0.2628258,0.0,0.20467836,0.28822055,0.18238993,0.016681498,0.0,0.20525253,0.0,0.33918127,0.39598998,0.28930816,0.17480183,1.0,0.2937559,0.0,0.3859649,0.2982456,0.3144654,0.15530951,0.6666666,0.37574872,0.0,0.0,0.35338345,0.36477986,0.091367036,1.0,0.4365272,0.0
